column,na_count,na_pct
CD_DE_SET_UP__C,1123,0.9991103202846975
CONTRACTID,1124,1.0
RINGDNA100__TIME_SINCE_LAST_CALL_ATTEMPT_DAYS__C,902,0.802491103202847
ASANA_COMMENTS__C,1028,0.9145907473309609
CLOSED_WON_DATE__C,449,0.3994661921708185
INTERESTED_IN_DELIVERY_SERVICE__C,1063,0.9457295373665481
AGE_DAYS__C,0,0.0
TD_KICKOFF_CALL__C,1065,0.947508896797153
MENU_CUISINE_TYPE__C,937,0.8336298932384342
LOST_REASON_2ND_LAYER__C,1124,1.0
DE_EDITOR_CL_ACCEPT_UBER_TERM_DONE__C,1124,1.0
CURRENT_STATUS_SORTED__C,0,0.0
SD_MENU_VALIDATION__C,1121,0.9973309608540926
LEAD_TAG__C,1121,0.9973309608540926
LASTMODIFIEDBYID,0,0.0
DURATION_ONBOARDED__C,514,0.45729537366548045
_AIRBYTE_AB_ID.1,0,0.0
_AIRBYTE_EMITTED_AT,0,0.0
_AIRBYTE_NORMALIZED_AT.1,0,0.0
_AIRBYTE_OPPORTUNITY_HASHID,0,0.0
_AIRBYTE_UNIQUE_KEY,0,0.0
BRIZO_INSTAGRAM__C,1124,1.0
LASTMODIFIEDDATE.1,533,0.47419928825622776
BRIZO_COMPANY_NAME__C,1121,0.9973309608540926
REFERRER_ID__C.1,1087,0.9670818505338078
BRIZO_GOOGLE__C,1123,0.9991103202846975
RESTAURANT_CATEGORY__C,1124,1.0
CURRENTLY_USING_COMPETITOR__C,533,0.47419928825622776
TOTANGO__TOTANGO_ACCOUNT_HEALTH__C,1124,1.0
SPECIAL_MARK__C,1121,0.9973309608540926
RINGDNA100__LAST_INBOUND_CALL__C.1,1029,0.9154804270462633
RMT_NOTE__C,1124,1.0
DURATION_CONVERTED__C,533,0.47419928825622776
DURATION_SDR_WORKING__C,788,0.701067615658363
ENTERPRISE__C,533,0.47419928825622776
RINGDNA100__TIME_SINCE_LAST_EMAIL_ATTEMPT_DAYS__C.1,1124,1.0
STREET,693,0.6165480427046264
BRIZO_TRIPADVISOR__C,1124,1.0
PHOTOURL,533,0.47419928825622776
EXPECTED_AVG_PHONE_ORDER_SIZE__C.1,1080,0.9608540925266904
CHANNEL_PHONE_NUMBER__C,1072,0.9537366548042705
STATUS.1,533,0.47419928825622776
UNQUALIFIED_TIME__C,1111,0.9884341637010676
ISDELETED.1,533,0.47419928825622776
TOTANGO__TOTANGO_ONLINE_STATUS__C.1,533,0.47419928825622776
LEAD_STAGE__C,1116,0.9928825622775801
JOTFORM_FORM_ID__C,1122,0.998220640569395
BRIZO_FOOT_TRAFFIC__C,1123,0.9991103202846975
REVIEW_CONDUCTED_BY__C,1123,0.9991103202846975
BRIZO_DELIVERY_REFERRALS_ON_GOOGLE__C,1124,1.0
RINGDNA100__TIME_TO_FIRST_DIAL_MINUTES__C.1,969,0.8620996441281139
REJECTED_REASON__C,1120,0.99644128113879
LONGITUDE,1104,0.9822064056939501
RINGDNA__HASOPTEDOUTOFSMS__C,533,0.47419928825622776
LAST_REJECTED_BY__C,1084,0.9644128113879004
TOTANGO__TOTANGOENGAGEMENTCHANGE__C.1,1124,1.0
BRIZO_REPUTATION_SCORE_CHANGE__C,1123,0.9991103202846975
BRIZO_FOOT_TRAFFIC_TREND_STATUS__C,1124,1.0
LEAD_ASSIGNED_TIME__C,788,0.701067615658363
PULLEY_DATE_COMPLETE__C,1124,1.0
LATEST_RE_ENGAGED_DATE__C,1020,0.9074733096085409
LEAD_CREATED_TIME__C,533,0.47419928825622776
REPORT_FILTER_INDICATOR__C,533,0.47419928825622776
SERVICE_TYPE__C.1,651,0.5791814946619217
NUM_OF_DELIVERY_ORDERS_PER_DAY__C.1,1120,0.99644128113879
REJECTED_SUB_REASON__C,1124,1.0
JIGSAW,1124,1.0
BRIZO_PRICE_RANGE__C,1121,0.9973309608540926
DONOTCALL,533,0.47419928825622776
MENU_TYPE__C.1,542,0.4822064056939502
CONVERTEDDATE,533,0.47419928825622776
BRIZO_DENSITY_5MI__C,1123,0.9991103202846975
RESTAURANT_TIME_ZONE__C.1,535,0.47597864768683273
PULLEY_REVIEW_STATUS__C,1124,1.0
WEBSITE,1086,0.9661921708185054
PULLEY_NOTES__C,1124,1.0
NUMBEROFEMPLOYEES,1124,1.0
REFERRER_PHONE__C,1124,1.0
BRIZO_REVIEWS_PER_MONTH__C,1123,0.9991103202846975
LEAD_CREATED_DAY__C,533,0.47419928825622776
RINGDNA100__LAST_EMAIL_ATTEMPT__C.1,1124,1.0
BRAZE_USERID__C,1124,1.0
BRIZO_MEDIAN_PRICE__C,1123,0.9991103202846975
RINGDNA100__EMAIL_ATTEMPTS__C.1,1124,1.0
RINGDNA100__CALL_ATTEMPTS__C.1,969,0.8620996441281139
WECHAT__C.1,702,0.6245551601423488
BRIZO_BEVERAGES__C,1124,1.0
FIRST_MEL_TIMESTAMP__C,983,0.8745551601423488
BRIZO_STATE_PROVINCE__C,1121,0.9973309608540926
EMAILBOUNCEDREASON,1124,1.0
BUSINESS_PHONE_LINE_2__C.1,1124,1.0
REFERRER_EMAIL__C,1124,1.0
FIRSTNAME,1069,0.951067615658363
SHORT_DESCRIPTION__C,1075,0.9564056939501779
OWNER_NAME__C,533,0.47419928825622776
BRIZO_STREET__C,1121,0.9973309608540926
BRIZO_VITALITY_SCORE_CHANGE__C,1123,0.9991103202846975
SYSTEMMODSTAMP.1,533,0.47419928825622776
TOTANGO__TOTANGOINSIGHTS__C.1,1124,1.0
AGENT_TIER__C,1124,1.0
MENU_REVIEW_RESULT__C,1123,0.9991103202846975
OVERRIDDEN_ACTUAL_SOURCE__C.1,1124,1.0
CLICKSENDSMS__IS_SMS_SENT__C,533,0.47419928825622776
CONVERTED_TIME__C,533,0.47419928825622776
PULLEY_ENGLISH_SKILL__C,1124,1.0
IS_MENU_UPLOADED__C.1,533,0.47419928825622776
PROMOTIONS__C.1,814,0.7241992882562278
RINGDNA100__CURRENTGENERATORS__C.1,1124,1.0
MENU_COMPLEXITY__C,721,0.641459074733096
EMAIL,1042,0.9270462633451957
REFERRER_SALESFORCE_ID__C.1,1088,0.9679715302491103
BRIZO_20TH_PERCENTILE_PRICE__C,1123,0.9991103202846975
EXTERNAL_ID__C,1122,0.998220640569395
RESTAURANT_TIME_DISPLAY__C.1,533,0.47419928825622776
REFERRAL_TYPE__C,1124,1.0
LATITUDE,1104,0.9822064056939501
BRIZO_TOTAL_REVIEWS_BY_SOURCE__C,1123,0.9991103202846975
CAMP_CHANNEL__C,1021,0.9083629893238434
RINGDNA100__PRIMARY__C,1124,1.0
NAME.1,534,0.4750889679715303
INDUSTRY,1124,1.0
BRIZO_TOTAL_REVIEWS__C,1123,0.9991103202846975
TOTANGO__TOTANGO_ACCOUNT_HEALTH_ICON__C,533,0.47419928825622776
CREATEDBYID.1,533,0.47419928825622776
RINGDNA100__TIME_SINCE_LAST_CALL_ATTEMPT_MINUTES__C.1,969,0.8620996441281139
RINGDNA100__FIRST_OUTBOUND_MESSAGE__C,1096,0.9750889679715302
GCLID__C.1,1124,1.0
CONVERTEDOPPORTUNITYID,533,0.47419928825622776
BRIZO_AVERAGE_REVIEW_SCORE_CHANGE__C,1123,0.9991103202846975
MASTERRECORDID,1124,1.0
CLIENT_LANGUAGE__C,533,0.47419928825622776
CONVERTEDACCOUNTID,533,0.47419928825622776
AUTOMATION_TIMESTAMP__C.1,612,0.5444839857651246
BRIZO_BUSINESS_PHONE__C,1121,0.9973309608540926
LASTVIEWEDDATE.1,1124,1.0
TOTANGO__TOTANGO_ISONLINE__C.1,1069,0.951067615658363
BRIZO_TWITTER__C,1124,1.0
BRIZO_LAST_REVIEWED__C,1123,0.9991103202846975
BRIZO_TECHNOLOGY_VENDORS__C,1121,0.9973309608540926
BRIZO_AMBIANCE__C,1123,0.9991103202846975
STATE,539,0.4795373665480427
BRIZO_AVERAGE_REVIEW_SCORE_ROUNDED__C,1123,0.9991103202846975
CREATEDDATE.1,533,0.47419928825622776
TOTANGO__TOTANGO_USAGE_FREQUENCY__C,1124,1.0
LASTNAME,534,0.4750889679715303
MENU_LINK__C,1123,0.9991103202846975
TOTANGO__TOTANGO_ACCOUNT_HEALTH_REASON__C,1124,1.0
RINGDNA100__TIME_SINCE_LAST_MESSAGE_ATTEMPT_DAYS__C,1096,0.9750889679715302
BRIZO_WEBSITE_STATUS__C,1124,1.0
BRIZO_FIRST_NAME__C,1124,1.0
LINK_TO_MENU__C.1,1115,0.9919928825622776
GMV_LEAD_SCORE__C,1123,0.9991103202846975
RATING,1124,1.0
RINGDNA100__FIRST_INBOUND_CALL__C.1,1029,0.9154804270462633
AVERAGE_ORDER_SIZE__C.1,1043,0.9279359430604982
LASTREFERENCEDDATE.1,1124,1.0
MONTHLY_REVENUE__C.1,903,0.8033807829181495
RESTAURANT_GROUP__C,1123,0.9991103202846975
RINGDNA100__TIME_SINCE_LAST_MESSAGE_ATTEMPT_MINUTES__C,1096,0.9750889679715302
CONVERTEDCONTACTID,533,0.47419928825622776
PULLEY_REVIEWED__C,533,0.47419928825622776
OUTBOUND_HIRING_POSITION__C.1,1108,0.9857651245551602
BRIZO_ALT_NAME__C,1124,1.0
RINGDNA100__DAYS_SINCE_LAST_ATTEMPT__C,969,0.8620996441281139
MAPS__ASSIGNMENTRULE__C,1124,1.0
BRIZO_SOCIAL_MEDIA__C,1123,0.9991103202846975
TOTANGO__TOTANGO_INSIGHTS__C,1124,1.0
BRIZO_VISIBILITY_SCORE__C,1123,0.9991103202846975
BRAZE_ID__C,1124,1.0
WEEK_BEGINNING_DATE__C,1124,1.0
RINGDNA100__RESPONSE_TYPE__C.1,999,0.8887900355871886
NO_SHOW__C.1,1116,0.9928825622775801
LAST_ACTIVITY_DATE__C.1,611,0.5435943060498221
STATECODE,539,0.4795373665480427
TITLE,1123,0.9991103202846975
BRIZO_DIETARY_STYLES__C,1123,0.9991103202846975
RINGDNA107__RINGDNA_WEBLEAD__C,533,0.47419928825622776
AUTOMATION_BYPASS__C.1,533,0.47419928825622776
BRIZO_AVERAGE_REVIEW_SCORE__C,1123,0.9991103202846975
LIVE_DATE__C.1,1101,0.9795373665480427
DEAD_DATE__C,1088,0.9679715302491103
BRIZO_YELP__C,1123,0.9991103202846975
CLICKSENDSMS__LAST_SMS_SENT_ON__C,1124,1.0
EXTERNAL_SOURCE__C,1124,1.0
RINGDNA100__LATEST_DISPOSITION__C,975,0.8674377224199288
TOTANGO__TOTANGO_URL__C.1,1124,1.0
JIGSAWCONTACTID,1124,1.0
PULLEY_DIAL_ROUND__C,1124,1.0
INTEREST_LEVEL__C.1,534,0.4750889679715303
BRIZO_DENSITY_0M__C,1123,0.9991103202846975
ADDRESS.1,538,0.4786476868327402
BRIZO_MENU_TYPE__C,1121,0.9973309608540926
MENU_REVIEW_SLACK_LINK__C,1124,1.0
BRIZO_REVIEW_SITES__C,1123,0.9991103202846975
UNQUALIFIED_REASON__C,966,0.8594306049822064
BRIZO_REVIEW_SCORE_BY_SOURCE__C,1123,0.9991103202846975
REFERRER_RID__C,1124,1.0
BRIZO_STATUS__C,1122,0.998220640569395
OUTBOUND_SOURCE__C.1,1107,0.9848754448398577
RESTAURANT_LOCAL_TIMEZONE__C,534,0.4750889679715303
CHECK_BACK_MONTHS__C,1098,0.9768683274021353
RINGDNA100__TIME_SINCE_LAST_EMAIL_ATTEMPT_MINUTES__C.1,1124,1.0
BRIZO_LAST_NAME__C,1124,1.0
RINGDNA100__NUMBEROFLOCATIONS__C,1124,1.0
NUMBER_OF_TOUCHES__C,1021,0.9083629893238434
RINGDNA100__LAST_OUTBOUND_MESSAGE__C,1096,0.9750889679715302
BRIZO_WEBSITE_TRAFFIC__C,1124,1.0
TIME_TO_FIRST_TOUCH__C,1078,0.9590747330960854
BRIZO_CUISINES_CONTINENTAL__C,1123,0.9991103202846975
LATEST_CAMPAIGN_TIMESTAMP__C,1019,0.9065836298932385
MENU_APPROVAL__C,533,0.47419928825622776
BRIZO_OPENING_HOURS__C,1122,0.998220640569395
COMPLETED_TIME__C,786,0.699288256227758
BRIZO_AMENITIES__C,1122,0.998220640569395
DAYS_SINCE_LAST_ACTIVITY__C,611,0.5435943060498221
BRIZO_CITY__C,1121,0.9973309608540926
SUFFIX,1124,1.0
BRIZO_EMAIL_TEST_DATE__C,1124,1.0
GEOCODEACCURACY,1124,1.0
MENTIONED_COMPETITOR__C.1,996,0.8861209964412812
COUNTRY.1,538,0.4786476868327402
ID.2,533,0.47419928825622776
TOTANGO__TOTANGO_LAST_UPDATE__C.1,1124,1.0
DESCRIPTION.1,773,0.6877224199288257
TOTANGO__TOTANGO_OVERALL_TIME_SPENT__C,1124,1.0
BRIZO_VITALITY_SCORE__C,1123,0.9991103202846975
TOTANGO__TOTANGOENGAGEMENT__C.1,1124,1.0
FIRST_MQL_TIMESTAMP__C,975,0.8674377224199288
REFERRER_FIRST_NAME__C,1124,1.0
SALUTATION,823,0.7322064056939501
ACTUAL_LEAD_SOURCE__C.1,848,0.7544483985765125
WECHAT_EXTERNAL_ID__C,1115,0.9919928825622776
LEAD_TYPE__C.1,533,0.47419928825622776
OWNERID.1,533,0.47419928825622776
SDR_NOTE__C.1,1093,0.9724199288256228
LATEST_MQL_TIMESTAMP__C,974,0.8665480427046264
RINGDNA100__TIME_TO_RESPOND__C,999,0.8887900355871886
MARKETING_NOTES__C.1,1122,0.998220640569395
TOTANGO__TOTANGOACTIVE_USERS_LAST_14_DAYS__C.1,1124,1.0
LATEST_CAMPAIGN__C,1019,0.9065836298932385
INTERESTED_IN_RESTAURANT_POS__C.1,1121,0.9973309608540926
FIRST_TOUCH_TIME__C,1078,0.9590747330960854
COUNTRY__C,1053,0.9368327402135231
AE_ASSIGNED_TIME__C,533,0.47419928825622776
BRIZO_URL__C,1123,0.9991103202846975
DURATION_SDR_COMPLETE__C,788,0.701067615658363
BRIZO_EMAIL_TEST_RESULT__C,1124,1.0
PRODUCT_NAME__C.1,882,0.7846975088967971
DIRECT_MANAGER_SDR__C,922,0.8202846975088968
BRIZO_EMAIL__C,1124,1.0
PULLEY_HIGHEST_DAILY_TAKEOUT_VOLUME__C,1124,1.0
DURATION_SDR_ASSIGNED__C,788,0.701067615658363
TOTANGO__TOTANGO_LICENSE_UTILIZATION__C,1124,1.0
SDR_CALL_BACK_TIME__C,1124,1.0
WORKING_START_TIME__C,786,0.699288256227758
DURATION_AE_ASSIGNED__C,786,0.699288256227758
RINGDNA100__LAST_OUTBOUND_CALL__C.1,969,0.8620996441281139
LAST_TOUCH_DATE__C,1081,0.9617437722419929
LEAD_CATEGORY__C.1,912,0.8113879003558719
LASTACTIVITYDATE.1,1123,0.9991103202846975
RINGDNA100__LAST_INBOUND_MESSAGE__C,1115,0.9919928825622776
COMPANY,533,0.47419928825622776
REJECTED_TIME__C,1084,0.9644128113879004
BRIZO_PHONE_CONTACT__C,1124,1.0
WECOM_TAG_IDS__C,1116,0.9928825622775801
LOST_REASON__C.1,1123,0.9991103202846975
BRIZO_REPUTATION_SCORE__C,1123,0.9991103202846975
MOBILEPHONE,1063,0.9457295373665481
OWNER_PROFILE_NAME__C,548,0.4875444839857651
OWNER_TYPE__C,533,0.47419928825622776
REVIEW_COMPLETED_DATE__C,1123,0.9991103202846975
BRIZO_EMAIL_TYPE__C,1124,1.0
RINGDNA100__RINGDNA_CONTEXT__C.1,533,0.47419928825622776
MOBILE_PRIMARY__C.1,537,0.4777580071174377
DAYLIGHT_SAVING_HOUR__C,533,0.47419928825622776
BRIZO_VISIBILITY_SCORE_CHANGE__C,1123,0.9991103202846975
ISCONVERTED,533,0.47419928825622776
DAYS_SINCE_ASSIGNED_TO_PERSON__C,533,0.47419928825622776
HASOPTEDOUTOFEMAIL,533,0.47419928825622776
CITY.1,684,0.608540925266904
MOBILE_SECONDARY__C.1,1067,0.949288256227758
SDR_ASSIGNED_TO_ME__C,533,0.47419928825622776
EXPECTED_GMV_2__C.1,533,0.47419928825622776
BRIZO_ESTABLISHED__C,1123,0.9991103202846975
BYPASS_SDR_PROCESS__C,1124,1.0
LEADSOURCE.1,1119,0.9955516014234875
EXPECTED_GMV__C.1,1081,0.9617437722419929
AGENT_TIERING_AFTER_NW__C,1124,1.0
BRIZO_80TH_PERCENTILE_PRICE__C,1123,0.9991103202846975
WAS_HOTLEAD__C,1116,0.9928825622775801
FIRST_TOUCH_DATE__C,670,0.5960854092526691
IS_USER_OWNER__C,533,0.47419928825622776
LEAD_ID__C.1,533,0.47419928825622776
ASSIGNED_SDR__C.1,866,0.7704626334519573
RINGDNA100__SICCODE__C,1124,1.0
BRIZO_FACEBOOK__C,1123,0.9991103202846975
SALES_CYCLE_LENGTH__C.1,533,0.47419928825622776
EMAILBOUNCEDDATE,1124,1.0
LEAD_SOURCE__C.1,533,0.47419928825622776
NUM_OF_SATURDAY_ORDERS__C.1,1124,1.0
EXPECTED_AVG_DAILY_PHONE_ORDERS__C.1,1081,0.9617437722419929
REFERRER_LAST_NAME__C,1124,1.0
POSTALCODE,685,0.6094306049822064
RINGDNA100__PRODUCTINTEREST__C,1124,1.0
CURRENTLY_USING_COMPETITOR_ONLINE__C.1,533,0.47419928825622776
RMT_REJECT_REASON__C,1124,1.0
DATE_ASSIGNED_TO_PERSON__C.1,533,0.47419928825622776
RINGDNA100__FIRST_OUTBOUND_CALL__C.1,969,0.8620996441281139
EXPECTED_AVG_MONTHLY_WORKDAYS__C.1,1080,0.9608540925266904
TOTANGO__TOTANGOONLINESTATUSIMAGE__C,533,0.47419928825622776
RINGDNA100__FIRST_INBOUND_MESSAGE__C,1115,0.9919928825622776
PHONE,675,0.6005338078291815
BRIZO_ID__C,881,0.7838078291814946
RESTAURANT_CUISINE_TYPES__C,1124,1.0
BRIZO_MAIN_DISHES__C,1123,0.9991103202846975
PULLEY_PROJECTED_GMV__C,1124,1.0
COUNTRYCODE,538,0.4786476868327402
BRIZO_LINKEDIN__C,1124,1.0
BRIZO_RESTAURANT_FIRST_SEEN_ONLINE__C,1121,0.9973309608540926
FLOW__C,1083,0.9635231316725978
BRIZO_OLD_IDS__C,1123,0.9991103202846975
ISUNREADBYOWNER,533,0.47419928825622776
RESTAURANT_TYPE__C.1,604,0.5373665480427047
OUTBOUND_COMMUNICATION_TYPE__C.1,1105,0.9830960854092526
ASSIGNED_SDR_ROLE__C.1,868,0.7722419928825622
BYPASS_OWNER_ASSIGNMENT__C,533,0.47419928825622776
RINGDNA100__MESSAGE_ATTEMPTS__C,1096,0.9750889679715302
MIDDLENAME,1123,0.9991103202846975
BRIZO_DENSITY_100M__C,1123,0.9991103202846975
BRIZO_CLAIMED__C,1123,0.9991103202846975
RINGDNA100__TIME_SINCE_LAST_CALL_ATTEMPT_DAYS__C.1,969,0.8620996441281139
ASANA_COMMENTS__C.1,1030,0.9163701067615658
LAST_ACTIVITY_BY__C,1119,0.9955516014234875
BRIZO_ZIP_POSTAL_CODE__C,1121,0.9973309608540926
INTERESTED_IN_DELIVERY_SERVICE__C.1,1110,0.9875444839857651
BRIZO_COUNTRY__C,1121,0.9973309608540926
TOTANGO__TOTANGO_HEALTH_PROFILE_NAME__C,1124,1.0
LEAD_TAG__C.1,1121,0.9973309608540926
RESTAURANT_TIME__C,533,0.47419928825622776
LASTMODIFIEDBYID.1,533,0.47419928825622776
_AIRBYTE_AB_ID.2,533,0.47419928825622776
_AIRBYTE_EMITTED_AT.1,533,0.47419928825622776
_AIRBYTE_NORMALIZED_AT.2,533,0.47419928825622776
_AIRBYTE_LEAD_HASHID,533,0.47419928825622776
_AIRBYTE_UNIQUE_KEY.1,533,0.47419928825622776
ZIP_CODE.1,6,0.005338078291814947
CITY.2,6,0.005338078291814947
STATE_CODE.1,6,0.005338078291814947
POPULATION,6,0.005338078291814947
POPULATION_BAND,6,0.005338078291814947
DENSITY,6,0.005338078291814947
DENSITY_BAND,6,0.005338078291814947
MEDIAN_HOUSEHOLD_INCOME,6,0.005338078291814947
MEDIAN_INCOME_BAND,6,0.005338078291814947
TIMEZONE,6,0.005338078291814947
SCHOOL_ZONE,6,0.005338078291814947
