Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R81195,"12,432","159,585",7.79%,,R81123,0,0,0,,R81716,523,,R83006,36,,R87573,Jul'24 New,,R83997,Jul'24 In Month
R81199,0,0,7.59%,,R81125,0,0,0,,R81722,"4,730",,R83027,8,,R87502,Jul'24 New,,R85006,Jul'24 In Month
R81201,0,0,8.00%,,R81126,0,0,0,,R81728,"3,838",,R83093,36,,R87538,Jul'24 New,,R85396,Jul'24 In Month
R81202,"10,812","154,682",6.99%,,R81127,0,0,"30,206",,R81733,"2,772",,R83116,92,,R87363,Jul'24 New,,R85586,Jul'24 In Month
R81203,"29,998","385,080",7.79%,,R81128,200,0,"11,602",,R81739,"2,389",,R83118,96,,R86831,Jul'24 New,,R85596,Jul'24 In Month
R81205,"40,333","517,752",7.79%,,R81129,0,0,0,,R81753,"4,412",,R83131,83,,R87878,Jul'24 New,,R85615,Jul'24 In Month
R81206,"24,135","345,275",6.99%,,R81131,0,0,0,,R81757,"1,028",,R83139,50,,R87567,Jul'24 New,,R85761,Jul'24 In Month
R81207,"17,095","216,671",7.89%,,R81132,0,0,"27,314",,R81768,"2,566",,R83183,80,,R88239,Aug'24 Reactivate,,R85792,Jul'24 In Month
R81208,"6,587","94,234",6.99%,,R81133,0,0,"22,586",,R81776,838,,R83193,88,,R88971,Aug'24 Reactivate,,R85861,Jul'24 In Month
R81211,"11,595","165,886",6.99%,,R81135,200,0,"7,024",,R81796,"3,752",,R83212,71,,R81091,Aug'24 Reactivate,,R85865,Jul'24 In Month
R81212,"29,610","390,120",7.59%,,R81136,0,0,0,,R81798,"1,102",,R83225,55,,R81291,Aug'24 Reactivate,,R85876,Jul'24 In Month
R81213,0,0,6.99%,,R81137,0,0,0,,R81803,"2,480",,R83227,67,,R81293,Aug'24 Reactivate,,R85885,Jul'24 In Month
R81219,"23,904","299,169",7.99%,,R81138,0,0,0,,R81805,"3,387",,R83256,141,,R81375,Aug'24 Reactivate,,R85997,Jul'24 In Month
R81222,0,0,7.99%,,R81139,0,0,0,,R81811,512,,R83262,141,,R81576,Aug'24 Reactivate,,R86023,Jul'24 In Month
R81223,"20,600","239,814",8.59%,,R81151,0,0,"25,790",,R81815,748,,R83268,99,,R81581,Aug'24 Reactivate,,R86117,Jul'24 In Month
R81225,"21,122","264,360",7.99%,,R81152,0,0,0,,R81819,27,,R83276,18,,R81662,Aug'24 Reactivate,,R86132,Jul'24 In Month
R81226,"17,685","253,006",6.99%,,R81153,0,0,0,,R81823,"11,505",,R83282,16,,R81922,Aug'24 Reactivate,,R86259,Jul'24 In Month
R81227,"17,096","216,682",7.89%,,R81155,0,0,"20,153",,R81825,"2,312",,R83312,174,,R81997,Aug'24 Reactivate,,R86262,Jul'24 In Month
R81228,"14,373","179,886",7.99%,,R81156,0,0,0,,R81837,"1,964",,R83319,34,,R82051,Aug'24 Reactivate,,R86735,Jul'24 In Month
R81229,"25,640","366,807",6.99%,,R81157,10,0,"8,247",,R81861,976,,R83333,43,,R82367,Aug'24 Reactivate,,R86752,Jul'24 In Month
R81232,"12,535","156,691",8.00%,,R81158,0,0,"11,350",,R81863,526,,R83353,27,,R82756,Aug'24 Reactivate,,R86972,Jul'24 In Month
R81233,"31,633","395,912",7.99%,,R81159,10,0,"6,400",,R81865,827,,R83357,2,,R82895,Aug'24 Reactivate,,R87058,Jul'24 In Month
R81235,"40,613","535,084",7.59%,,R81161,10,0,"39,489",,R81866,"1,807",,R83368,87,,R82885,Aug'24 Reactivate,,R87139,Jul'24 In Month
R81236,0,0,6.99%,,R81162,0,0,"7,273",,R81876,"2,964",,R83376,9,,R83013,Aug'24 Reactivate,,R88386,Jul'24 In Month
R81237,"12,247","175,203",6.99%,,R81163,0,0,0,,R81877,"18,492",,R83377,3,,R83127,Aug'24 Reactivate,,R88813,Jul'24 In Month
R81238,"6,769","96,832",6.99%,,R81165,0,0,0,,R81888,"7,839",,R83395,163,,R83389,Aug'24 Reactivate,,R87188,Jul'24 In Month
R81239,0,0,8.00%,,R81166,0,0,"5,109",,R81892,"1,679",,R83508,36,,R83392,Aug'24 Reactivate,,R87223,Jul'24 In Month
R81251,"11,979","171,376",6.99%,,R81167,10,0,"26,125",,R81899,"6,900",,R83509,32,,R83387,Aug'24 Reactivate,,R87295,Jul'24 In Month
R81252,"8,434","120,662",6.99%,,R81168,0,0,"6,501",,R81909,"1,469",,R83511,11,,R83693,Aug'24 Reactivate,,R87312,Jul'24 In Month
R81255,"13,900","198,853",6.99%,,R81169,0,0,0,,R81928,"3,648",,R83523,14,,R85167,Aug'24 Reactivate,,R87327,Jul'24 In Month
R81256,"18,164","239,316",7.59%,,R81171,0,0,"18,737",,R81935,"2,483",,R83532,53,,R85685,Aug'24 Reactivate,,R81502,Jul'24 In Month
R81257,"9,709","138,901",6.99%,,R81172,10,0,"14,972",,R81936,"2,053",,R83559,21,,R85766,Aug'24 Reactivate,,R85787,Jul'24 In Month
R81259,"14,935","213,664",6.99%,,R81175,0,0,0,,R81951,"2,808",,R83575,47,,R85899,Aug'24 Reactivate,,R86257,Jul'24 In Month
R81261,"21,350","281,287",7.59%,,R81176,0,0,0,,R81959,"1,597",,R83582,18,,R85908,Aug'24 Reactivate,,R86619,Jul'24 In Month
R81262,0,0,8.00%,,R81177,0,0,"13,781",,R81961,884,,R83586,65,,R85987,Aug'24 Reactivate,,R83021,Jul'24 In Month
R81263,"15,922","209,772",7.59%,,R81178,0,0,"12,789",,R81962,"14,227",,R83655,55,,R85989,Aug'24 Reactivate,,R87203,Jul'24 In Month
R81265,"12,901","165,613",7.79%,,R81181,0,0,"10,969",,R81963,"3,742",,R83656,94,,R86289,Aug'24 Reactivate,,R83358,Jul'24 In Month
R81266,"25,102","359,112",6.99%,,R81182,0,0,"20,413",,R81965,"1,935",,R83667,34,,R86525,Aug'24 Reactivate,,R82929,Jul'24 In Month
R81267,"7,661","109,600",6.99%,,R81183,0,0,"24,607",,R81969,39,,R83677,61,,R86818,Aug'24 Reactivate,,R83163,Jul'24 In Month
R81269,"38,314","479,522",7.99%,,R81185,0,0,0,,R81971,678,,R83689,89,,R86996,Aug'24 Reactivate,,R87209,Jul'24 In Month
R81271,0,0,8.00%,,R81186,0,0,"7,365",,R81978,"2,712",,R83706,36,,R87128,Aug'24 Reactivate,,R87301,Jul'24 In Month
R81272,"15,714","224,810",6.99%,,R81187,0,0,0,,R81999,429,,R83791,83,,R87572,Aug'24 New,,R87273,Jul'24 In Month
R81273,"1,008","14,425",6.99%,,R81188,0,0,"9,970",,R82009,792,,R83815,153,,R87517,Aug'24 New,,R87189,Jul'24 In Month
R81275,"6,064","86,751",6.99%,,R81189,0,0,0,,R82011,132,,R83873,125,,R87536,Aug'24 New,,R86225,Jul'24 In Month
R81277,"16,714","239,118",6.99%,,R81191,0,0,"12,030",,R82015,"1,246",,R83882,51,,R87509,Aug'24 New,,R85017,Jul'24 In Month
R81278,"12,937","161,918",7.99%,,R81192,0,0,0,,R82029,732,,R83889,92,,R87565,Aug'24 New,,R85102,Jul'24 In Month
R81279,"36,390","520,599",6.99%,,R81193,200,0,"14,809",,R82031,270,,R83906,16,,R87392,Aug'24 New,,R85923,Jul'24 In Month
R81282,0,0,8.19%,,R81195,10,0,"12,552",,R82053,"2,250",,R83927,8,,R87533,Aug'24 New,,R87235,Jul'24 Downgrade
R81283,"23,960","342,771",6.99%,,R81197,0,0,0,,R82056,"2,718",,R83967,164,,R87879,Aug'24 New,,R87099,Jul'24 Lower Usage
R81285,"51,052","594,315",8.59%,,R81198,0,0,0,,R82076,"2,140",,R83993,26,,R87575,Aug'24 New,,R86667,Jul'24 In Month
R81286,"30,293","433,378",6.99%,,R81199,0,0,0,,R82081,"2,608",,R83995,27,,R87579,Aug'24 New,,R81575,Jul'24 Reactivate
R81287,"27,011","346,740",7.79%,,R81201,54,0,648,,R82083,"2,617",,R85019,33,,R87561,Aug'24 New,,R86332,Jul'24 Usage Lower
R81288,0,0,7.59%,,R81202,0,0,"10,812",,R82088,"5,531",,R85021,11,,R87578,Aug'24 New,,R88817,Jul'24 Usage Lower
R81291,"16,584","237,252",6.99%,,R81203,0,0,"29,998",,R82105,"5,916",,R85057,54,,R87597,Aug'24 New,,R87291,Jul'24 Usage Lower
R81292,"21,964","255,691",8.59%,,R81205,0,0,"40,333",,R82109,"4,523",,R85066,34,,R87581,Aug'24 New,,R83707,Jul'24 Usage Lower
R81293,"13,493","193,033",6.99%,,R81206,0,0,"24,135",,R82201,695,,R85168,85,,R87605,Aug'24 New,,R83885,Jul'24 Usage Lower
R81295,"9,367","123,416",7.59%,,R81207,0,0,"17,095",,R82209,"3,226",,R85169,110,,R87555,Aug'24 New,,R83808,Jul'24 Usage Lower
R81296,"26,892","384,722",6.99%,,R81208,0,0,"6,587",,R82306,"3,177",,R85172,191,,R87588,Aug'24 New,,R87176,Jul'24 Usage Lower
R81297,"11,613","153,000",7.59%,,R81209,0,0,0,,R82329,"3,956",,R85189,3,,R87601,Aug'24 New,,R82678,Jul'24 Usage Lower
R81298,0,0,6.99%,,R81211,0,0,"11,595",,R82335,"4,017",,R85199,169,,R87583,Aug'24 New,,R86739,Jul'24 Usage Lower
R81302,"39,050","558,652",6.99%,,R81212,10,0,"29,730",,R82336,"1,739",,R85203,98,,R87587,Aug'24 New,,R83508,Jul'24 Usage Lower
R81303,"20,657","272,159",7.59%,,R81213,0,0,0,,R82363,"1,315",,R85207,93,,R87586,Aug'24 New,,R87362,Jul'24 Usage Higher
R81305,"9,101","130,206",6.99%,,R81216,0,0,0,,R82365,464,,R85212,116,,R87598,Aug'24 New,,R87362,Jul'24 Usage Higher
R81306,"11,070","138,379",8.00%,,R81217,0,0,0,,R82366,"10,320",,R85216,6,,R87562,Aug'24 New,,R88313,Jul'24 Usage Higher
R81307,"51,789","682,333",7.59%,,R81219,0,0,"23,904",,R82368,"1,216",,R85217,2,,R87599,Aug'24 New,,R88108,Jul'24 Usage Higher
R81308,"22,530","322,311",6.99%,,R81221,0,0,0,,R82372,952,,R85263,35,,R87595,Aug'24 New,,R82356,Jul'24 Usage Higher
R81309,"18,044","237,737",7.59%,,R81222,0,0,0,,R82377,"1,009",,R85286,6,,R87591,Aug'24 New,,R87357,Jul'24 Usage Higher
R81311,"7,120","86,941",8.19%,,R81223,0,0,"20,600",,R82379,"2,459",,R85289,42,,R87603,Aug'24 New,,R85291,Jul'24 Usage Higher
R81312,"25,366","362,893",6.99%,,R81225,0,0,"21,122",,R82385,"1,636",,R85292,22,,R87611,Aug'24 New,,R85299,Jul'24 Usage Higher
R81315,"4,391","57,846",7.59%,,R81226,0,0,"17,685",,R82393,"3,665",,R85311,188,,R87615,Aug'24 New,,R83097,Jul'24 Usage Higher
R81316,"7,259","103,852",6.99%,,R81227,0,0,"17,096",,R82395,"1,909",,R85317,170,,R87526,Aug'24 New,,R87307,Jul'24 Usage Higher
R81317,"6,700","95,849",6.99%,,R81228,0,0,"14,373",,R82506,802,,R85333,6,,R87609,Aug'24 New,,R85312,Jul'24 Usage Higher
R81318,"7,827","111,975",6.99%,,R81229,0,0,"25,640",,R82511,"2,175",,R85356,54,,R87602,Aug'24 New,,R85519,Jul'24 Usage Higher
R81321,"28,673","377,772",7.59%,,R81231,0,0,0,,R82512,371,,R85365,13,,R87589,Aug'24 New,,R83663,Jul'24 Usage Higher
R81323,"8,634","113,750",7.59%,,R81232,0,0,"12,535",,R82518,"1,671",,R85371,141,,R87607,Aug'24 New,,R88856,Jul'24 Usage Higher
R81325,"14,902","186,510",7.99%,,R81233,0,0,"31,633",,R82533,"2,587",,R85391,184,,R87612,Aug'24 New,,R83781,Jul'24 Usage Higher
R81326,"13,021","186,277",6.99%,,R81235,0,0,"40,613",,R82539,"3,743",,R85531,4,,R87619,Aug'24 New,,R83296,Jul'24 Usage Higher
R81327,"10,146","145,148",6.99%,,R81236,0,0,0,,R82566,723,,R85557,131,,R87625,Aug'24 New,,,
R81328,0,0,8.00%,,R81237,0,0,"12,247",,R82573,"4,788",,R85558,13,,R87608,Aug'24 New,,,
R81329,0,0,6.99%,,R81238,0,0,"6,769",,R82586,"2,191",,R85576,89,,R87559,Aug'24 New,,,
R81331,"12,763","182,585",6.99%,,R81239,0,0,0,,R82591,"8,309",,R85601,203,,R87617,Aug'24 New,,,
R81333,"22,275","318,670",6.99%,,R81251,0,0,"11,979",,R82592,487,,R85605,15,,R87618,Aug'24 New,,,
R81335,0,0,7.59%,,R81252,200,0,"10,834",,R82598,"1,621",,R85658,72,,R87622,Aug'24 New,,,
R81338,"22,786","325,979",6.99%,,R81253,0,0,0,,R82603,"4,093",,R85666,104,,R87577,Aug'24 New,,,
R81339,0,0,8.59%,,R81255,0,0,"13,900",,R82615,"4,387",,R85668,16,,R87657,Aug'24 New,,,
R81352,"20,030","250,691",7.99%,,R81256,10,0,"18,284",,R82619,"1,202",,R85678,110,,R87655,Aug'24 New,,,
R81353,"31,675","417,324",7.59%,,R81257,0,0,"9,709",,R82638,"6,900",,R85708,217,,R87639,Aug'24 New,,,
R81355,"18,706","267,605",6.99%,,R81258,0,0,0,,R82653,"10,467",,R85716,114,,R87665,Aug'24 New,,,
R81356,"24,363","312,749",7.79%,,R81259,0,0,"14,935",,R82661,"4,991",,R85723,55,,R87606,Aug'24 New,,,
R81357,"21,291","304,588",6.99%,,R81261,10,0,"21,470",,R82662,296,,R85766,21,,R87658,Aug'24 New,,,
R81358,"28,693","334,032",8.59%,,R81262,0,0,0,,R82673,958,,R85775,63,,R87628,Aug'24 New,,,
R81359,"5,668","65,983",8.59%,,R81263,0,0,"15,922",,R82681,"10,849",,R85807,452,,R87651,Aug'24 New,,,
R81361,"20,417","237,684",8.59%,,R81265,0,0,"12,901",,R82688,"1,172",,R85923,87,,R87637,Aug'24 New,,,
R81362,"10,527","138,696",7.59%,,R81266,0,0,"25,102",,R82693,573,,R85925,104,,R87613,Aug'24 New,,,
R81369,"15,224","217,799",6.99%,,R81267,200,0,"10,061",,R82695,"2,661",,R85929,107,,R87656,Aug'24 New,,,
R81371,"28,538","375,992",7.59%,,R81268,0,0,0,,R82708,168,,R85931,10,,R87626,Aug'24 New,,,
R81372,"12,581","179,979",6.99%,,R81269,0,0,"38,314",,R82716,"1,960",,R85956,31,,R87621,Aug'24 New,,,
R81373,"19,582","227,969",8.59%,,R81271,54,0,648,,R82719,"3,147",,R85962,1,,R87592,Aug'24 New,,,
R81375,"7,608","108,846",6.99%,,R81272,0,0,"15,714",,R82727,"1,003",,R85965,23,,R87638,Aug'24 New,,,
R81376,"56,192","803,894",6.99%,,R81273,0,0,"1,008",,R82758,74,,R85976,67,,R87596,Aug'24 New,,,
R81378,"20,645","295,350",6.99%,,R81275,0,0,"6,064",,R82762,"5,576",,R86005,3,,R87635,Aug'24 New,,,
R81379,"15,111","216,178",6.99%,,R81276,0,0,0,,R82765,"2,633",,R86107,1,,R87636,Aug'24 New,,,
R81381,"8,713","124,646",6.99%,,R81277,0,0,"16,714",,R82771,"4,785",,R86123,130,,R87632,Aug'24 New,,,
R81382,"10,901","155,945",6.99%,,R81278,0,0,"12,937",,R82772,"2,973",,R86127,62,,R87671,Aug'24 New,,,
R81383,"33,244","387,004",8.59%,,R81279,200,0,"38,790",,R82782,"3,196",,R86131,170,,R87673,Aug'24 New,,,
R81385,"5,303","75,865",6.99%,,R81282,0,0,0,,R82788,"5,058",,R86168,182,,R87677,Aug'24 New,,,
R81387,"37,886","542,008",6.99%,,R81283,0,0,"23,960",,R82801,"3,197",,R86175,146,,R87668,Aug'24 New,,,
R81388,0,0,7.59%,,R81285,0,0,"51,052",,R82805,"4,026",,R86178,2,,R87661,Aug'24 New,,,
R81389,0,0,6.99%,,R81286,0,0,"30,293",,R82808,"2,233",,R86181,23,,R87682,Aug'24 New,,,
R81391,"44,840","522,005",8.59%,,R81287,0,8,"27,011",,R82809,500,,R86205,111,,R87676,Aug'24 New,,,
R81392,"42,459","559,409",7.59%,,R81288,0,0,0,,R82826,"2,026",,R86212,37,,R87686,Aug'24 New,,,
R81393,"77,172","1,016,762",7.59%,,R81291,0,0,"16,584",,R82832,855,,R86228,98,,R87685,Aug'24 New,,,
R81395,"44,678","604,573",7.39%,,R81292,0,0,"21,964",,R82859,"1,817",,R86229,25,,R87652,Aug'24 New,,,
R81396,"32,738","409,732",7.99%,,R81293,0,0,"13,493",,R82881,"5,395",,R86266,150,,R87683,Aug'24 New,,,
R81397,0,0,6.50%,,R81295,0,0,"9,367",,R82889,328,,R86267,54,,R87633,Aug'24 New,,,
R81399,"10,550","150,935",6.99%,,R81296,0,0,"26,892",,R82906,946,,R86268,38,,R87653,Aug'24 New,,,
R81501,"29,628","390,350",7.59%,,R81297,0,0,"11,613",,R82918,677,,R86276,42,,R87582,Aug'24 New,,,
R81502,0,0,6.99%,,R81298,0,0,0,,R82927,"1,404",,R86289,143,,R87666,Aug'24 New,,,
R81503,"4,165","54,870",7.59%,,R81299,0,0,0,,R82956,"2,956",,R86298,50,,R87675,Aug'24 New,,,
R81505,"25,714","367,872",6.99%,,R81302,10,0,"39,170",,R82962,"3,113",,R86301,39,,R87663,Aug'24 New,,,
R81507,0,0,7.99%,,R81303,0,0,"20,657",,R82969,479,,R86308,51,,R87659,Aug'24 New,,,
R81508,696,"9,168",7.59%,,R81305,10,0,"9,221",,R82997,484,,R86312,103,,R87132,Sep'24 New,,,
R81509,"6,589","94,269",6.99%,,R81306,0,0,"11,070",,R83002,"1,673",,R86332,2,,R87669,Sep'24 New,,,
R81511,0,0,7.99%,,R81307,0,0,"51,789",,R83027,178,,R86335,91,,R87688,Sep'24 New,,,
R81512,"17,549","251,058",6.99%,,R81308,0,0,"22,530",,R83067,"1,642",,R86352,9,,R87627,Sep'24 New,,,
R81515,"33,388","439,898",7.59%,,R81309,0,0,"18,044",,R83093,704,,R86353,50,,R87308,Sep'24 New,,,
R81516,"19,111","273,400",6.99%,,R81311,200,0,"9,520",,R83102,"2,603",,R86355,7,,R87558,Sep'24 New,,,
R81517,"4,005","57,301",6.99%,,R81312,0,0,"25,366",,R83116,"1,030",,R86376,126,,R87616,Sep'24 New,,,
R81519,"17,144","245,268",6.99%,,R81313,0,0,0,,R83118,"1,389",,R86377,55,,R87629,Sep'24 New,,,
R81521,"12,094","173,023",6.99%,,R81315,200,0,"6,791",,R83139,"1,184",,R86398,15,,R87631,Sep'24 New,,,
R81522,"16,143","230,939",6.99%,,R81316,0,0,"7,259",,R83162,"3,947",,R86501,1,,R87662,Sep'24 New,,,
R81523,"58,781","840,926",6.99%,,R81317,0,0,"6,700",,R83168,"4,688",,R86503,2,,R87672,Sep'24 New,,,
R81525,"19,770","282,835",6.99%,,R81318,0,0,"7,827",,R83171,"1,525",,R86508,32,,R87678,Sep'24 New,,,
R81526,"41,364","513,839",8.05%,,R81319,0,0,0,,R83183,980,,R86509,21,,R87679,Sep'24 New,,,
R81529,0,0,7.59%,,R81321,200,0,"31,073",,R83191,"2,685",,R86527,131,,R87681,Sep'24 New,,,
R81531,"11,819","155,723",7.59%,,R81322,0,0,0,,R83193,341,,R86539,5,,R87687,Sep'24 New,,,
R81532,"18,764","218,446",8.59%,,R81323,200,0,"11,034",,R83198,"10,550",,R86553,54,,R87689,Sep'24 New,,,
R81533,"7,178","94,576",7.59%,,R81325,200,0,"17,302",,R83212,473,,R86558,38,,R87691,Sep'24 New,,,
R81535,"22,543","297,015",7.59%,,R81326,0,0,"13,021",,R83213,"2,458",,R86563,112,,R87692,Sep'24 New,,,
R81536,"23,900","314,886",7.59%,,R81327,0,0,"10,146",,R83217,"2,223",,R86569,164,,R87695,Sep'24 New,,,
R81537,"33,274","476,018",6.99%,,R81328,0,0,0,,R83226,415,,R86573,107,,R87696,Sep'24 New,,,
R81538,0,0,7.59%,,R81329,0,0,0,,R83227,"1,049",,R86579,117,,R87697,Sep'24 New,,,
R81539,0,0,7.59%,,R81331,10,0,"12,883",,R83237,"1,730",,R86585,17,,R87699,Sep'24 New,,,
R81551,"17,662","252,681",6.99%,,R81332,0,0,0,,R83262,"1,639",,R86588,13,,R87701,Sep'24 New,,,
R81552,"30,611","403,309",7.59%,,R81333,0,0,"22,275",,R83269,"3,904",,R86592,17,,R87703,Sep'24 New,,,
R81555,0,0,7.59%,,R81335,0,0,0,,R83276,456,,R86595,102,,R87705,Sep'24 New,,,
R81556,"12,136","173,616",6.99%,,R81336,0,0,0,,R83281,203,,R86612,24,,R87706,Sep'24 New,,,
R81557,0,0,7.59%,,R81338,0,0,"22,786",,R83286,"2,819",,R86616,2,,R87707,Sep'24 New,,,
R81558,"11,648","166,640",6.99%,,R81339,0,0,0,,R83301,"2,539",,R86629,26,,R87708,Sep'24 New,,,
R81559,"18,194","239,710",7.59%,,R81351,0,0,0,,R83318,"1,132",,R86638,51,,R87711,Sep'24 New,,,
R81561,"25,134","359,570",6.99%,,R81352,0,0,"20,030",,R83319,468,,R86658,2,,R87712,Sep'24 New,,,
R81562,"32,724","431,147",7.59%,,R81353,0,0,"31,675",,R83327,"3,109",,R86661,25,,R87713,Sep'24 New,,,
R81565,"17,146","209,353",8.19%,,R81355,200,8,"21,106",,R83329,"4,218",,R86682,29,,R87715,Sep'24 New,,,
R81566,"11,981","171,405",6.99%,,R81356,0,0,"24,363",,R83333,611,,R86687,14,,R87716,Sep'24 New,,,
R81567,0,0,6.99%,,R81357,0,0,"21,291",,R83339,767,,R86689,142,,R87717,Sep'24 New,,,
R81568,0,0,6.99%,,R81358,0,0,"28,693",,R83353,887,,R86691,41,,R87719,Sep'24 New,,,
R81569,"14,708","210,415",6.99%,,R81359,210,0,"8,188",,R83357,527,,R86696,29,,R87721,Sep'24 New,,,
R81573,"16,688","219,873",7.59%,,R81361,0,0,"20,417",,R83367,"1,958",,R86697,47,,R87722,Sep'24 New,,,
R81575,"38,687","509,709",7.59%,,R81362,200,0,"12,927",,R83368,808,,R86698,27,,R87723,Sep'24 New,,,
R81576,"59,136","779,129",7.59%,,R81363,0,0,0,,R83376,90,,R86716,18,,R87726,Sep'24 New,,,
R81578,"10,790","154,364",6.99%,,R81365,0,0,0,,R83377,20,,R86721,4,,R87727,Sep'24 New,,,
R81579,"12,876","157,216",8.19%,,R81366,0,0,0,,R83378,"3,164",,R86751,113,,R87728,Sep'24 New,,,
R81581,"19,195","274,613",6.99%,,R81367,0,0,0,,R83393,"3,892",,R86761,52,,R87731,Sep'24 New,,,
R81583,"17,133","245,112",6.99%,,R81368,0,0,0,,R83395,"2,470",,R86769,29,,R87732,Sep'24 New,,,
R81585,"21,355","267,270",7.99%,,R81369,0,0,"15,224",,R83506,"2,688",,R86771,11,,R87733,Sep'24 New,,,
R81586,"15,112","199,104",7.59%,,R81371,0,0,"28,538",,R83508,"6,073",,R86777,36,,R87736,Sep'24 New,,,
R81587,"19,802","260,900",7.59%,,R81372,10,0,"12,701",,R83511,188,,R86782,2,,R87737,Sep'24 New,,,
R81588,"17,083","244,386",6.99%,,R81373,0,0,"19,582",,R83519,"4,175",,R86788,128,,R87738,Sep'24 New,,,
R81589,"43,743","576,330",7.59%,,R81375,0,0,"7,608",,R83532,"2,357",,R86791,3,,R87739,Sep'24 New,,,
R81591,"10,151","145,223",6.99%,,R81376,0,0,"56,192",,R83533,"1,583",,R86798,65,,R87752,Sep'24 New,,,
R81592,"33,301","438,749",7.59%,,R81377,0,0,0,,R83538,214,,R86822,147,,R87753,Sep'24 New,,,
R81593,"51,471","678,148",7.59%,,R81378,0,0,"20,645",,R83551,"3,153",,R86832,42,,R87755,Sep'24 New,,,
R81596,"7,407","97,592",7.59%,,R81379,0,0,"15,111",,R83561,595,,R86837,28,,R87756,Sep'24 New,,,
R81597,"25,852","369,842",6.99%,,R81381,0,0,"8,713",,R83566,807,,R86838,64,,R87757,Sep'24 New,,,
R81598,"30,061","396,059",7.59%,,R81382,0,0,"10,901",,R83572,"1,283",,R86839,140,,R87759,Sep'24 New,,,
R81599,"32,208","460,772",6.99%,,R81383,0,0,"33,244",,R83575,414,,R86852,11,,R87763,Sep'24 New,,,
R81601,"41,867","487,387",8.59%,,R81385,200,0,"7,703",,R83576,"2,382",,R86861,215,,R87766,Sep'24 New,,,
R81602,0,0,8.59%,,R81386,0,0,0,,R83582,314,,R86865,13,,R87771,Sep'24 New,,,
R81605,"27,438","361,501",7.59%,,R81387,200,0,"40,286",,R83586,730,,R86868,14,,R87698,Sep'24 New,,,
R81606,"29,237","418,266",6.99%,,R81388,54,0,648,,R83596,886,,R86875,71,,R87729,Sep'24 New,,,
R81607,0,0,6.99%,,R81389,0,0,0,,R83599,"5,615",,R86876,4,,R88866,Sep'24 Reactivate,,,
R81611,"17,315","228,131",7.59%,,R81391,0,0,"44,840",,R83616,"7,990",,R86879,52,,R81631,Sep'24 Reactivate,,,
R81612,"14,723","193,976",7.59%,,R81392,0,0,"42,459",,R83656,"1,746",,R86891,45,,R81999,Sep'24 Reactivate,,,
R81615,"39,204","560,860",6.99%,,R81393,10,0,"77,292",,R83667,490,,R86893,26,,R82595,Sep'24 Reactivate,,,
R81616,"10,477","149,882",6.99%,,R81395,0,0,"44,678",,R83677,619,,R86895,17,,R82656,Sep'24 Reactivate,,,
R81617,"21,824","312,218",6.99%,,R81396,0,0,"32,738",,R83682,"2,137",,R86902,4,,R83132,Sep'24 Reactivate,,,
R81618,0,0,8.00%,,R81397,0,0,0,,R83689,"1,164",,R86905,15,,R81511,Sep'24 Reactivate,,,
R81621,"19,763","260,383",7.59%,,R81398,0,0,0,,R83706,602,,R86906,11,,R83388,Sep'24 Reactivate,,,
R81622,"18,802","218,884",8.59%,,R81399,0,0,"10,550",,R83731,"3,694",,R86915,130,,R83567,Sep'24 Reactivate,,,
R81623,"24,241","346,798",6.99%,,R81501,0,0,"29,628",,R83737,850,,R86916,52,,R83598,Sep'24 Reactivate,,,
R81625,"13,911","199,010",6.99%,,R81502,0,0,0,,R83762,6,,R86928,195,,R83932,Sep'24 Reactivate,,,
R81626,"10,567","132,085",8.00%,,R81503,26,0,"4,477",,R83772,"2,370",,R86933,62,,R85223,Sep'24 Reactivate,,,
R81627,"26,722","382,284",6.99%,,R81505,0,0,"25,714",,R83775,"4,560",,R86939,83,,R85681,Sep'24 Reactivate,,,
R81628,0,0,6.99%,,R81506,0,0,0,,R83791,"1,118",,R86951,38,,R85815,Sep'24 Reactivate,,,
R81629,"26,340","376,818",6.99%,,R81507,0,0,0,,R83803,"1,700",,R86963,6,,R85996,Sep'24 Reactivate,,,
R81631,0,0,6.99%,,R81508,50,0,"1,296",,R83808,"9,824",,R86977,36,,R87103,Sep'24 Reactivate,,,
R81632,"2,633","32,910",8.00%,,R81509,0,0,"6,589",,R83835,"2,685",,R86979,6,,,,,,
R81633,"11,643","153,393",7.59%,,R81511,54,0,648,,R83869,"2,745",,R87012,65,,,,,,
R81635,"23,304","333,390",6.99%,,R81512,0,0,"17,549",,R83873,754,,R87017,44,,,,,,
R81636,"51,642","680,398",7.59%,,R81513,0,0,0,,R83882,701,,R87021,163,,,,,,
R81638,"27,665","322,062",8.59%,,R81515,0,0,"33,388",,R83889,977,,R87027,174,,,,,,
R81639,"12,401","177,406",6.99%,,R81516,0,0,"19,111",,R83906,268,,R87032,22,,,,,,
R81651,"29,667","371,298",7.99%,,R81517,0,0,"4,005",,R83927,114,,R87052,217,,,,,,
R81652,"15,071","215,602",6.99%,,R81518,0,0,0,,R83932,316,,R87059,1,,,,,,
R81655,"42,604","561,320",7.59%,,R81519,0,0,"17,144",,R83935,454,,R87062,62,,,,,,
R81656,"25,318","362,196",6.99%,,R81521,200,0,"14,494",,R83951,"2,663",,R87068,2,,,,,,
