Snowball Map,Company / Account,Street,City,Zip/Postal Code,State/Province (text only),MobilePrimary,BusinessPhone
71186,CHINA SUB SHOP,6561 EAST-WEST HWY,CHILLUM,20782,MD,,3014227402
71187,CHINA 101 EXPRESS CHINESE RESTAURANT,7011 HARRISBURG BLVD #300,HOUSTON,77011,TX,,7139213333
71188,CHINA SUB SHOP,905 CHILLUM RD,CHILLUM,20782,MD,,3015597706
71189,CHINA 9 CAFE,13843 CYPRESS NORTH HOUSTON RD,CYPRESS,77429,TX,,2819703999
71190,CHINA TASTE,3309 WORTHINGTON BLVD,IJAMSVILLE,21754,MD,,2406990077
71191,CHINA BORDER,10718 NORTH FWY,HOUSTON,77037,TX,,2812609191
71192,CHINA TASTE,155 ROLLINS AVE,ROCKVILLE,20852,MD,,3019846888
71193,CHINA BOWL,1206 PECAN ST,BANDERA,78003,TX,,8307968494
71194,CHINA TASTE,8750 BELAIR RD,NOTTINGHAM,21236,MD,,4105299301
71195,CHINA BOWL EXPRESS,11555 JUPITER RD,DALLAS,75218,TX,,2143678888
71196,CHINA TASTE CARRY OUT,2013 EDMONDSON AVE,BALTIMORE,21223,MD,,4103626666
71197,CHINA BUFFET,714 W CAMERON AVE,ROCKDALE,76567,TX,,5124467888
71198,CHINA TASTE RESTAURANT,14707 MAIN ST B,UPPER MARLBORO,20772,MD,,3016279177
71199,CHINA BUFFET,828 BOYD RD # 101,AZLE,76020,TX,,8174448882
71200,CHINA TOWN,1226 EASTERN BLVD,ESSEX,21221,MD,,4107808111
71201,CHINA BUFFET,1508 US-90,LIBERTY,77575,TX,,9363362388
71202,CHINA TOWN EXPRESS,126 CARROLL ISLAND RD,BALTIMORE,21220,MD,,4103357800
71203,CHINA BUFFET,242 MOODY ST,SEALY,77474,TX,,9798850999
71204,CHINA VILLAGE,4882 MONTGOMERY RD,ELLICOTT CITY,21043,MD,,4104185855
71205,CHINA WOK,101 SILO HILL RD # 1B,EMMITSBURG,21727,MD,,3014471889
71206,CHINA CAFE,1401S S MORGAN ST,GRANBURY,76048,TX,,8175797888
71207,CHINA WOK,1 JACKSONVILLE RD STE. A,CRISFIELD,21817,MD,4104220514,4109682888
71208,CHINA CAFE,137 NE FRONT ST,NEW BOSTON,75570,TX,,9036289312
71209,CHINA WOK,200 N HIGHLAND AVE # 1,BALTIMORE,21224,MD,,4107323818
71210,CHINA CAFE,905 LINDA DR,DAINGERFIELD,75638,TX,,9036454142
71211,CHINA WOK,2010 MARYLAND AVE,BALTIMORE,21218,MD,,4103320668
71212,CHINA CAFE,4713 N 10TH ST,MCALLEN,78504,TX,,9566302328
71213,CHINA WOK,5033 RITCHIE HWY,BROOKLYN,21225,MD,,4106367252
71214,CHINA CAFE RESTAURANT,1002 W MAIN ST,GUN BARREL CITY,75156,TX,,9038872243
71215,CHINA WOK,7916 HONEYGO BLVD,NOTTINGHAM,21236,MD,6462338203,4109313586
71216,CHINA CHEF,636 STATE HWY 31 W,CHANDLER,75758,TX,,9038492308
71217,CHINA WOK,2039 ENGLEWOOD AVE #5203,GWYNN OAK,21207,MD,,4102656777
71218,CHINA CHEF RESTAURANT,3303 AVENUE F,BAY CITY,77414,TX,,9792454931
71219,CHINA WOK II,7800 PARKE W DR STE.#11,GLEN BURNIE,21061,MD,,4105906887
71220,CHINA CITY RESTAURANT,1433 S BELTLINE RD,MESQUITE,75149,TX,,9722888887
71221,CHINA YEE,710 LISBON CENTER DR # G,WOODBINE,21797,MD,,4104892688
71222,CHINA CITY RESTAURANT,6022 BROADWAY BLVD,GARLAND,75043,TX,,9723030373
71223,CHINAEX CARRY OUT,2327 E NORTHERN PKWY,BALTIMORE,21214,MD,,4102541816
71224,CHINA COAST,1008 TEXAS BLVD N,WESLACO,78596,TX,,9569730780
71225,CHINATOWN BUFFET,2722 N SALISBURY BLVD # 2,SALISBURY,21801,MD,,4108606886
71226,CHINA CUISINE,601 US-59,ATLANTA,75551,TX,,9037969396
71227,KOBE JAPAN,1163 UNIVERSITY BLVD E,TAKOMA PARK,20912,MD,,2405312900
71228,CHINA DELIGHT RESTAURANT,1108 N LOOP 336 W,CONROE,77301,TX,,9367568686
71229,CHINESE EXPRESS,849 RUSSELL AVE,GAITHERSBURG,20879,MD,,3019877877
71230,CHINA DOLL RESTAURANT,5630 ANTOINE DR,HOUSTON,77091,TX,,7136815097
71231,CHONG YET YIN CHINESE RESTAURANT,429 E RIDGEVILLE BLVD,MT AIRY,21771,MD,,3018292882
71232,CHINA DRAGON,600 N PEARL ST # FC4,DALLAS,75201,TX,,2147540707
71233,CHOPSTICKS EXPRESS,5500 BUCKEYSTOWN PIKE #412,FREDERICK,21703,MD,,2403796228
71234,CHINA DRAGON,709 E BROADWAY AVE,GLADEWATER,75647,TX,,9038454300
71235,CHUAR RESTAURANT & BAR,1306 S SALISBURY BLVD UNIT 166,SALISBURY,21801,MD,,4439788661
71236,CHINA DRAGON CHINESE RESTAURANT,2700 W PECAN ST SUITE 600,PFLUGERVILLE,78660,TX,,5122515999
71237,CITY LIGHTS OF CHINA,4953 BETHESDA AVE,BETHESDA,20814,MD,,3019139501
71238,CHINA DYNASTY,1030 MEGERT CTR,BORGER,79007,TX,,8062732213
71239,DAI KIM CARRYOUT,332 HOSPITAL DR,GLEN BURNIE,21061,MD,,4107683744
71240,CHINA EXPERIENCE,6121 W PARK BLVD,PLANO,75093,TX,,5137091190
71241,DING HO CARRY OUT,7033 LIBERTY RD,GWYNN OAK,21207,MD,,4102651155
71242,CHINA EXPRESS,8340 W FARM TO MARKET RD 78,CONVERSE,78109,TX,,2109995815
71243,DRAGON CHINESE FOOD,1010 S SALISBURY BLVD,SALISBURY,21801,MD,,4108609008
71244,CHINA EXPRESS,5512 E LANCASTER AVE,FORT WORTH,76112,TX,,8174467733
71245,DRAGON CITY RESTAURANT,918 SLIGO AVE,SILVER SPRING,20910,MD,,3015658850
71246,CHINA EXPRESS,3529 HERITAGE TRACE PKWY #153,FORT WORTH,76244,TX,,8179038389
71247,DRAGON EXPRESS,1013 S TALBOT ST # 8,ST MICHAELS,21663,MD,,4107456683
71248,CHINA EXPRESS,16145 TX-105,MONTGOMERY,77356,TX,,9365880770
71249,DRAGON PHOENIX,1201 GREENMOUNT AVE,BALTIMORE,21202,MD,,4105281711
71250,CHINA EXPRESS,4200-4204 MCPHERSON RD,LAREDO,78041,TX,,9567178880
71251,DYNASTY CHINESE RESTAURANT,13322 H G TRUEMAN RD,SOLOMONS,20688,MD,,4103941185
71252,CHINA EXPRESS,2216 GUADALUPE ST,LAREDO,78043,TX,,9567178848
71253,EAST CAFE CHINESE,2973 PLAZA DR,DUNKIRK,20754,MD,,4102868178
71254,CHINA FANG,170 EAST FM 544 #104,MURPHY,75094,TX,,9725091818
71255,EAST DELIGHT,6818 RACE TRACK RD,BOWIE,20715,MD,,3012628184
71256,CHINA FLAG,1453 N SAGINAW BLVD #135,SAGINAW,76179,TX,,8178475888
71257,EAST PEARL RESTAURANT,838 ROCKVILLE PIKE B,ROCKVILLE,20852,MD,,3018388663
71258,CHINA GARDEN,100 S 3RD ST,JACKSBORO,76458,TX,,9405672263
71259,EASTERN,7045 BERRY RD,ACCOKEEK,20607,MD,,3012834770
71260,CHINA GARDEN RESTAURANT,1602 LEELAND ST,HOUSTON,77003,TX,,7136520745
71261,EASTERN 88 CHINESE RESTAURANT,8791 BRANCH AVE,CLINTON,20735,MD,,3018563600
71262,CHINA HARBOR,801 E WILLIAM CANNON DR,AUSTIN,78745,TX,,5127078299
71263,EASTERN 89,5328 NEW DESIGN RD,FREDERICK,21703,MD,,3016623670
71264,CHINA HOUSE,112 MORGAN ST,MERIDIAN,76665,TX,,2544352777
71265,EASTERN CARRY OUT,4807 ALLENTOWN RD,MORNINGSIDE,20746,MD,,3016690038
71266,CHINA HOUSE,8797 S GESSNER DR,HOUSTON,77074,TX,,7137796848
71267,EASTERN CARRYOUT,11130 REISTERSTOWN RD,OWINGS MILLS,21117,MD,,4109020080
71268,CHINA HOUSE RESTAURANT,9505 BURNET RD A,AUSTIN,78758,TX,,5128340788
71269,EASTERN CARRY-OUT,10205 NEW HAMPSHIRE AVE,SILVER SPRING,20903,MD,,3014310990
71270,CHINA INN,2241 NW MILITARY HWY,SAN ANTONIO,78213,TX,,2103088277
71271,EASTERN PANDA,9442 LANHAM SEVERN RD,LANHAM,20706,MD,,3019183888
71272,CHINA INN,4848 TWIN CITY HWY,GROVES,77619,TX,,4099622431
71273,EASTERN RESTAURANT,15789 LIVINGSTON RD #102,ACCOKEEK,20607,MD,,3012036868
71274,CHINA INN,4305 N STATE LINE AVE,TEXARKANA,75503,TX,,9037938319
71275,FAR EAST RESTAURANT,5920 MARTIN LUTHER KING JR HWY,SEAT PLEASANT,20743,MD,5158687169,3019252036
71276,CHINA INN,111 N LASALLE ST,NAVASOTA,77868,TX,8329646677,19368257678
71277,FAST WOK,12186 CLARKSVILLE PIKE #16,CLARKSVILLE,21029,MD,,4105316445
71278,CHINA INN CAFE,12218 JONES RD,HOUSTON,77070,TX,,2818073800
71279,FAST WOK,9150 BALTIMORE NATL PIKE #5,ELLICOTT CITY,21042,MD,,4107503500
71280,CHINA INN CAFE HWY 6,8475 HWY 6 N,HOUSTON,77095,TX,3612051269,8325936688
71281,FORTUNE CHINA,9209 LAKESIDE BLVD,OWINGS MILLS,21117,MD,,4103632593
71282,CHINA INN RESTAURANT,3602 HOUSTON HWY,VICTORIA,77901,TX,,3615730609
71283,FORTUNE COOKIE CHINESE RESTAURANT,74 SOLOMONS ISLAND RD S,PRINCE FREDERICK,20678,MD,,4105353328
71284,CHINA KING,4542 S BROADWAY AVE,TYLER,75703,TX,,9035349888
71285,FORTUNE STAR 520,520 E BALTIMORE ST #75,TANEYTOWN,21787,MD,,4107569180
71286,CHINA KING,440 W LOOP 281,LONGVIEW,75605,TX,,9037578883
71287,FU LIN RESTAURANT,2235 BEL PRE RD,SILVER SPRING,20906,MD,,3014602888
71288,CHINA KING,5001 N STATE LINE AVE,TEXARKANA,75503,TX,,9037923678
71289,GINGER'S ASIAN KITCHEN,24 NATIONAL HWY #1,CUMBERLAND,21502,MD,,3017228389
71290,CHINA KING BUFFET,6900 SAN PEDRO AVE #117,SAN ANTONIO,78216,TX,,2108266500
71291,GOLDEN CHINA RESTAURANT,111 MOUNTAIN RD,PASADENA,21122,MD,,4107688902
71292,CHINA KING BUFFET RESTAURANT,1104 E GRAND AVE,MARSHALL,75670,TX,,9039356888
71293,GOLDEN CHINA RESTAURANT,4620 ST BARNABAS RD SUITE # B,MARLOW HEIGHTS,20748,MD,,3014233530
71294,CHINA KING SUPER BUFFET,920 U.S. 287 FRONTAGE RD,MANSFIELD,76063,TX,,8174532488
71295,GOLDEN CHINA RESTAURANT,5908 40TH AVE,HYATTSVILLE,20782,MD,,3019852098
71296,CHINA KING SUPER BUFFET,4515 MATLOCK RD #111,ARLINGTON,76018,TX,,8173759988
71297,GOLDEN DRAGON RESTAURANT,1900 FAIRFAX RD #7,ANNAPOLIS,21401,MD,,4102675992
71298,CHINA KITCHEN,6878 SHADY BROOK LN,DALLAS,75231,TX,,2143630001
71299,GOLDEN GARDEN CARRY OUT,5440 ANNAPOLIS RD,BLADENSBURG,20710,MD,,3017795500
71300,CHINA KITCHEN,7112 ED BLUESTEIN BLVD,AUSTIN,78723,TX,,5129268937
71301,GOLDEN GARDEN RESTAURANT,146 MARKET ST,POCOMOKE CITY,21851,MD,,4109572966
71302,J Plus Asian Cuisine,103 I-35,NEW BRAUNFELS,78130,TX,,8306251542
71303,GOLDEN GATE CHINESE RESTAURANT,175 SMALLWOOD VILLAGE CENTER,WALDORF,20602,MD,,3016458907
71304,CHINA KO RESTAURANT,5310 EAST SAM HOUSTON PKWY N STE A,HOUSTON,77015,TX,,2814523120
71305,GOLDEN PAVILION RESTAURANT,6938 LAUREL BOWIE RD,BOWIE,20715,MD,,3012627777
71306,CHINA MOON CHINESE RESTAURANT,832 PAT BOOKER RD,UNIVERSAL CITY,78148,TX,,2106591421
71307,GOLDEN STAR RESTAURANT,3109 MARSHALL HALL RD,BRYANS ROAD,20616,MD,,3012833327
71308,CHINA ONE,316 W LITTLE YORK RD,HOUSTON,77076,TX,,2814474044
71309,GOLDEN WALL,2558 PULASKI HWY,NORTH EAST,21901,MD,,4102872955
71310,CHINA ONE,2919 BARKER CYPRESS RD L,HOUSTON,77084,TX,,2818293338
71311,GOLDEN WOK,435 S BROADWAY,BALTIMORE,21231,MD,,4105226883
71312,CHINA ONE,2501 E MAYFIELD RD,ARLINGTON,76014,TX,,8174671688
71313,GOOD DAY CHINESE FOOD CARRY OUT,2530 HARFORD RD,BALTIMORE,21218,MD,,4108891220
71314,CHINA ONE,3201 W 7TH AVE #105,CORSICANA,75110,TX,,9038723888
71315,GOOD FORTUNE,3223 BELAIR RD,BALTIMORE,21213,MD,,4105581100
71316,CHINA ONE BUFFET,3208 N MAIN ST,TAYLOR,76574,TX,,5123525155
71317,GOOD FORTUNE CAFE,237 KENTLANDS BLVD,GAITHERSBURG,20878,MD,,3012162828
71318,CHINA ONE XPRESS,6612 BRENTWOOD STAIR RD # 100,FORT WORTH,76112,TX,,8174468818
71319,GRACE GARDEN,1690 ANNAPOLIS RD,ODENTON,21113,MD,,4106723581
71320,CHINA PALACE,6605 AIRPORT BLVD,AUSTIN,78752,TX,,5124517104
71321,GRAND CHINA,2300 ARUNDEL RD,MT RAINIER,20712,MD,,3016991122
71322,CHINA PALACE BUFFET,900 BUGG LN,SAN MARCOS,78666,TX,,5128780886
71323,GREAT PANDA CHINESE FOOD,935 N CAROLINE ST,BALTIMORE,21205,MD,,4106756200
71324,CHINA PAVILION CHINESE RESTAURANT,3017 N BELT LINE RD,IRVING,75062,TX,,9722581111
71325,GREAT TASTE CHINESE RESTAURANT,3444 WILKENS AVE,BALTIMORE,21229,MD,,4106440861
71326,CHINA PEARL,612 N MESA ST,EL PASO,79901,TX,,9153516887
71327,GREAT WALL,2060 YELLOW SPRINGS RD # 100,FREDERICK,21702,MD,,3016823888
71328,CHINA POT,2310 VIRGINIA PKWY,MCKINNEY,75070,TX,,9725429005
71329,GREAT WALL 2 CHINESE RESTAURANT,416 WASHINGTON ST,CAMBRIDGE,21613,MD,,4102286969
71330,CHINA RIVER,9606 FARM TO MARKET 1960 BYPASS RD W,HUMBLE,77338,TX,,2815404566
71331,GREAT WALL CHINESE RESTAURANT,2244 HANSON RD,EDGEWOOD,21040,MD,,4106128000
71332,CHINA RIVER BUFFET,1626 SPENCER HWY,SOUTH HOUSTON,77587,TX,,7139108899
71333,CHINA ROSE,7046 W MILITARY DR,SAN ANTONIO,78227,TX,,2106753226
71334,GREAT WALL CHINESE RESTAURANT,6099 SPRING RIDGE PKWY,FREDERICK,21701,MD,,3016626999
71335,CHINA ROSE,2535 SW MILITARY DR # 100,SAN ANTONIO,78224,TX,,2109277339
71336,GREAT WALL RESTAURANT,6325 WASHINGTON BLVD,ELKRIDGE,21075,MD,,4103791358
71337,CHINA ROSE,1431 PLEASANTON RD,SAN ANTONIO,78221,TX,,2109778880
71338,HAI ZHOU VILLAGE (FORMELY HUNAN VILLAGE),13539 CLOPPER RD,GERMANTOWN,20874,MD,,3019721108
71339,CHINA SEA,4402 BROADWAY AVENUE J,GALVESTON,77550,TX,,4097629998
71340,HAPPY CHINESE RESTAURANT,9936 STEPHEN DECATUR HWY #404,OCEAN CITY,21842,MD,,4102132663
71341,CHINA STAR,6700 MAIN ST,THE COLONY,75056,TX,,2144691888
71342,HAPPY DRAGON RESTAURANT,40955 MERCHANTS LN # 4,LEONARDTOWN,20650,MD,,3014759695
71343,CHINA STAR,1009 E CENTRAL AVE,COMANCHE,76442,TX,,3253569899
71344,CHINA STAR,3601 S 1ST ST,ABILENE,79605,TX,,3256772000
71345,HAPPY UNCLE,18022 MATENY RD,GERMANTOWN,20874,MD,,3015150018
71346,CHINA STAR,4414 NORTH FWY,HOUSTON,77022,TX,,7138841618
71347,HONG KONG BUFFET,40865 MERCHANTS LN,LEONARDTOWN,20650,MD,,3014758608
71348,CHINA STAR CHINESE RESTAURANT,1647 BABCOCK RD,SAN ANTONIO,78229,TX,,2103422288
71349,CHINA STIX,3141 W HOLCOMBE BLVD,HOUSTON,77025,TX,,7132188100
71350,HONG KONG EXPRESS,11 LEE AIRPARK DR,EDGEWATER,21037,MD,,4109563886
71351,CHINA SUN RESTAURANT,4107 Naco Perrin Boulevard,San Antonio,78217,TX,,2106460939
71352,HONG KONG EXPRESS,988 SWAN CREEK RD E,FORT WASHINGTON,20744,MD,,3012038888
71353,CHINA SUN RESTAURANT,1500 W UNIVERSITY DR # A,MCKINNEY,75069,TX,,9725627041
71354,HONG KONG RESTAURANT,1450 RITCHIE HWY #106,ARNOLD,21012,MD,,4103490800
71355,HONG KONG RESTAURANT,148 KENT MANOR DR,STEVENSVILLE,21666,MD,,4106439337
71356,CHINA TOWN BUFFET,3300 ANDREWS HWY,ODESSA,79762,TX,,4322722281
71357,HOUSE OF CHINA,6818 RIVERDALE RD # A,RIVERDALE,20737,MD,,3014596166
71358,CHINA TOWN CHINESE RESTAURANT,735 HILL COUNTRY DR,KERRVILLE,78028,TX,,8308966688
71359,HOUSE OF FORTUNE,13220 WISTERIA DR N-15,GERMANTOWN,20874,MD,,3015289968
71360,CHINA TOWN RESTAURANT,1725 AIRPORT FWY,BEDFORD,76021,TX,,8172831595
71361,HOUSE OF HUNAN,201 MARLBORO AVE A,EASTON,21601,MD,,4108204015
71362,CHINA VILLAGE RESTAURANT,5630 N ELDRIDGE PKWY #550,HOUSTON,77041,TX,,8322308757
71363,HOUSE OF HUNAN,2311 FOREST DR,ANNAPOLIS,21401,MD,,4102661680
71364,CHINA WALL SUPPER BUFFET,1016 US-181 FRONTAGE # C,PORTLAND,78374,TX,,3617771688
71365,HOUSE OF LEE RESTAURANT,6401 MAXWELL DR,CAMP SPRINGS,20746,MD,,3018998252
71366,CHINA WOK,4849 SUNNYVALE ST,DALLAS,75216,TX,,2143718998
71367,HUNAN CHEF RESTAURANT,2007 YORK RD,LUTHERVILLE-TIMONIUM,21093,MD,,4105607088
71368,CHINA WOK,121 E HENRY ST,HAMILTON,76531,TX,,2543869990
71369,HUNAN CHINA,9234 SPRINGHILL LN #1203,GREENBELT,20770,MD,,3014749190
71370,CHINA WOK,109 SW BARNARD ST,GLEN ROSE,76043,TX,,2548972660
71371,HUNAN CHINA RESTAURANT,8773 PINEY ORCHARD PKWY,ODENTON,21113,MD,,4106951388
71372,CHINA WOK,103 E GRAYSON ST,LLANO,78643,TX,,3252475522
71373,HUNAN CHINESE RESTAURANT,10103 OLD OCEAN CITY BLVD,BERLIN,21811,MD,,4106414460
71374,CHINA WOK,812 HUTCHINS AVE,BALLINGER,76821,TX,,3253658881
71375,HUNAN CITY RESTAURANT,9429 GEORGIA AVE,SILVER SPRING,20910,MD,,3015873888
71376,CHINA WOK,705 S COMMERCIAL AVE,COLEMAN,76834,TX,,3256252255
71377,HUNAN DELIGHT,411 N FRUITLAND BLVD # 6,SALISBURY,21801,MD,,4107499800
71378,CHINA WOK,133 N MAIN ST,WINTERS,79567,TX,,3257541888
71379,HUNAN DELIGHT,119 W COLLEGE AVE,SALISBURY,21804,MD,,4108602727
71380,CHINA WOK,124 E HAMILTON ST,STAMFORD,79553,TX,,3257733388
71381,HUNAN DELIGHT,3329 SUPERIOR LN #1928,BOWIE,20715,MD,,3012623888
71382,CHINA WOK,302 W MAIN ST,EDNA,77957,TX,,3617810005
71383,HUNAN DIAMOND,5485 HARPERS FARM RD,COLUMBIA,21044,MD,,4109641188
71384,CHINA WOK,1102 E PALM VALLEY BLVD,ROUND ROCK,78664,TX,,5123101191
71385,HUNAN EXPRESS,1153 MD-3,GAMBRILLS,21054,MD,,4107211199
71386,CHINA WOK,12312 BARKER CYPRESS RD,CYPRESS,77429,TX,,2812561100
71387,HUNAN EXPRESS,5039 GARRETT AVE,BELTSVILLE,20705,MD,,3019370297
71388,CHINA WOK,10121 LAKE JUNE RD #110,DALLAS,75217,TX,,9722881135
71389,HUNAN EXPRESS,9134 ROTHBURY DR #1400,GAITHERSBURG,20886,MD,,3019264771
71390,CHINA WOK EXPRESS,612 E VILLA MARIA RD,BRYAN,77802,TX,,9797792888
71391,HUNAN GOURMET,3304 WALTERS LN,FORESTVILLE,20747,MD,,3014200112
71392,CHINATOWN CAFE,2317 W UNIVERSITY DR # A1,DENTON,76201,TX,,9403828797
71393,HUNAN HOUSE,10720 REISTERSTOWN RD,OWINGS MILLS,21117,MD,,4109025968
71394,CHINESE CAFE,9659 DYER ST,EL PASO,79924,TX,,9157553366
71395,HUNAN HUT,7967 NEW HAMPSHIRE AVE,ADELPHI,20783,MD,,3014393886
71396,CHINESE DRAGON,1591 TEXAS 71,CEDAR CREEK,78612,TX,,5129855419
71397,HUNAN JOY,829 EDMONDSON AVE,CATONSVILLE,21228,MD,,4107888877
71398,CHINESE FOOD,3250 E MAIN ST,UVALDE,78801,TX,,8302615323
71399,HUNAN KITCHEN,5253 RIVER RD,BETHESDA,20816,MD,,3019868899
71400,HUNAN LEGEND,4725 DORSEY HALL DR,ELLICOTT CITY,21042,MD,,4108843888
71401,CHINESE GOURMET EXPRESS,6155 EASTEX FWY #673,BEAUMONT,77706,TX,,4098928823
71402,HUNAN MANOR,7091 DEEPAGE DR,COLUMBIA,21045,MD,,4103811134
71403,CHINESE GOURMET EXPRESS,6101 GATEWAY BLVD W,EL PASO,79925,TX,,9152605560
71404,HUNAN PALACE RESTAURANT,418 N FRUITLAND BLVD,SALISBURY,21801,MD,,4105465990
71405,CHINESE KITCHEN,3939 S POLK ST,DALLAS,75224,TX,,2143722121
71406,HUNAN STAR,6277 CRAIN HWY,LA PLATA,20646,MD,,3019322622
71407,CHINESE KITCHEN,3121 E UNIVERSITY BLVD,ODESSA,79761,TX,,4323628509
71408,HUNAN TO GO,13 DAWSON AVE,ROCKVILLE,20850,MD,,3012948199
71409,CHINESE SEAFOOD PLUS,6701 CHIMNEY ROCK RD,BELLAIRE,77401,TX,,8323013879
71410,HIBACHI GRILL & SUPREME BUFFET,1699 RED WOLF BLVD,JONESBORO,72401,AR,,8709358168
71411,CHINESE VALLEY,4525 SUN VALLEY DR,EL PASO,79924,TX,,9158221905
71412,DUSIT THAI CUISINE,920 HIGHWAY 62 E,MOUNTAIN HOME,72653,AR,,8704257272
71413,CHINESE WOK,1129 GRAND AVE,BACLIFF,77518,TX,,2813393222
71414,THAI KITCHEN INC,707 SW A ST,BENTONVILLE,72712,AR,,4794647288
71415,CHINESE WOK,501 W MAIN ST,LA PORTE,77571,TX,,2818421171
71416,NINJA,5501 RANCH DR STE 1,LITTLE ROCK,72223,AR,,5013678659
71417,CHINESE WOK,4050 ALDINE MAIL RTE RD,HOUSTON,77039,TX,,2819873825
71418,HARU ASIAN BISTRO,701 W MAIN ST,CABOT,72023,AR,,5018438898
71419,CHINESE WOK,3312 E FM 528 RD,FRIENDSWOOD,77546,TX,,2819921945
71420,Diamond Head 2,1901 MIDLAND BLVD,FORT SMITH,72904,AR,,4797822093
71421,CHINESE WOK,630 N VELASCO ST,ANGLETON,77515,TX,,9798488788
71422,NEW CHINA REST JACKSONVILLE,5 PILOT LN,LITTLE ROCK,72223,AR,,5019828988
71423,CHINESE WOK BUFFET,10600 N LOOP DR,SOCORRO,79927,TX,,9158728085
71424,SHOGUN,4096 N STEELE BLVD,FAYETTEVILLE,72703,AR,,4794429999
71425,CHINESE WOK HUNTSVILLE,2806 SAM HOUSTON AVE,HUNTSVILLE,77340,TX,,9364388887
71426,THAI GINGER LLC,903 N BLOOMINGTON ST,LOWELL,72745,AR,,4792025005
71427,CHINESE WOK RESTAURANT,7017 LOUETTA RD,SPRING,77379,TX,,8327177400
71428,BASIL THAI,3301 S WALTON BLVD,BENTONVILLE,72712,AR,,4792733955
71429,CHIN'S GARDEN,16535 HUEBNER RD #118,SAN ANTONIO,78248,TX,,2104927117
71430,THAI CURRY,518 N PLAZA CT,VAN BUREN,72956,AR,,4794711409
71431,HOSHI,1409 HIGHWAY 62 65 N,HARRISON,72601,AR,,8702805100
71432,EMILYS,1021 W MAIN ST,JACKSONVILLE,72076,AR,,5019858885
71433,MAMA FUS FRANCHISE GROUP LLC,700 SE WALTON BLVD STE 12,BENTONVILLE,72712,AR,,4792548381
71434,THAI CHICKEN BOWL,2100 ROGERS AVE,FORT SMITH,72901,AR,,4792226752
71435,CHICOT HIBACHI EXPRESS,9105 CHICOT RD,LITTLE ROCK,72209,AR,,5017471337
71436,DAICHI JAPANESE EXPRESS,726 HIGHWAY 67 S,POCAHONTAS,72455,AR,,8702481189
71437,GINGSUMRONG VENTURES INC,1525 S SCHOOL AVE,FAYETTEVILLE,72701,AR,,4794430029
71438,KING WOK,221 W HALE AVE,OSCEOLA,72370,AR,,8705634000
71439,THAIS HOUSE RESTAURANT,2059 E VAN BUREN,EUREKA SPRINGS,72632,AR,,4793636632
71440,BAMBOO HIBACHI,13420 OTTER CREEK PKWY,LITTLE ROCK,72210,AR,,5016158500
71441,TASTY HIBACHI ARKADELPHIA,2607 CADDO ST,ARKADELPHIA,71923,AR,,8706177063
71442,KITCHEN KUNG FU,8500 DOLLARWAY RD,WHITE HALL,71602,AR,,8702472658
71443,CHEN CHEN CHINESE RESTAURANT,101 UNITY RD,CROSSETT,71635,AR,,8703644870
71444,BUFFET PALACE,2740 N WEST AVE,EL DORADO,71730,AR,,8708639888
71445,GREAT CHINA SUPER BUFFET,2012 N WEST AVE,EL DORADO,71730,AR,,8708819999
71446,ORIENTAL GARDENS RESTAURANT,3401 N WEST AVE,EL DORADO,71730,AR,,8708627771
71447,BAMBOO PALACE - Permanently closed,112 US-270,MT IDA,71957,AR,,8708670111
71448,ASIA EXPRESS,2790 S 2ND ST,CABOT,72023,AR,,5012866135
71449,MULAN'S,790 ELSINGER BLVD,CONWAY,72032,AR,,5012050896
71450,CHINA MAX,11201 BASS PRO DR,LITTLE ROCK,72209,AR,,5013135583
71451,ASIA BUFFET,11121 N RODNEY PARHAM RD #27B,LITTLE ROCK,72212,AR,,5015085999
71452,AUGUST MOON CHINESE RESTAURANT,108 GARLAND AVE,WEST HELENA,72390,AR,,8705725523
71453,KUNG FU EGG ROLL,101 S BROADWAY ST,SILOAM SPRINGS,72761,AR,,4792283163
71454,LIN BUFFET,227 E MAIN ST,BOONEVILLE,72927,AR,,4796758811
71455,CHINA CITY,5121 TOWSON AVE,FORT SMITH,72901,AR,,4796488698
71456,CHINA GARDEN,7203 SHERIDAN RD STE N,WHITE HALL,71602,AR,,8702474977
71457,CHINA KITCHEN,2318 W 28TH AVE,PINE BLUFF,71603,AR,9178588052,8708506733
71458,CHINA TOWN,2801 South Olive Street,Pine Bluff,71603,AR,,8705362828
71459,BAMBOO,707 US-65,DUMAS,71639,AR,,8703821008
71460,HOUSE OF LEE RESTAURANT,125 US-65,DUMAS,71639,AR,,8703822388
71461,LUCKY GARDEN CHINESE RESTAURANT,905 US-65,MCGEHEE,71654,AR,,8702225687
71462,FORTUNE COOKIE,139 N PARK DR,MONTICELLO,71655,AR,,8703671979
71463,GOOD LUCK,104 E ARKANSAS ST,STAR CITY,71667,AR,,8706286272
71464,CHINESE PANDA,509 N HERVEY ST,HOPE,71801,AR,,8707222888
71465,CHINA BUFFET,15 SOUTHPARK SHOPPING CTR,NASHVILLE,71852,AR,,8708453730
71466,LEE'S CHINESE FAST FOOD,3604 N STATE LINE AVE,TEXARKANA,71854,AR,,8707740868
71467,GREAT WALL BUFFET,4419 AR-7,HOT SPRINGS VILLAGE,71909,AR,,5019846162
71468,HUNAN PALACE CHINESE CUISINE,4737 CENTRAL AVE,HOT SPRINGS,71913,AR,6267828857,5015253344
